"4","1754907571","Sun May 10 07:43:52 PDT 2009","NO_QUERY","amalinaaa","@Rebekah_McFly i'm so gonna try to spot you ! If i can. Gonna be tricky !  xx"
"4","1754907572","Sun May 10 07:43:52 PDT 2009","NO_QUERY","simonereilly","lost my voice+went a run. moaned alot+mums too emotional. bad times really. bought a dress though "
"4","1754907610","Sun May 10 07:43:52 PDT 2009","NO_QUERY","xojordieox23","i just realized that i make really good cookie cake  yum."
"4","1754907702","Sun May 10 07:43:53 PDT 2009","NO_QUERY","sophieee27","tweeting about @bradpurchase is my hobby so if you don't like it then you should go fly a kite  because @bradpurchase is my husband"
"4","1754907749","Sun May 10 07:43:54 PDT 2009","NO_QUERY","catiamarie","@heathurr You mean all days.... "
"4","1754907752","Sun May 10 07:43:54 PDT 2009","NO_QUERY","_hysteria_","good morning twitter "
"4","1754907768","Sun May 10 07:43:54 PDT 2009","NO_QUERY","fepe55","@Fepe55 ClipNabber (http://clipnabber.com/) apparently does the trick "
"4","1754907773","Sun May 10 07:43:54 PDT 2009","NO_QUERY","kkoss","@AndyChrome when you get home you make me blueberry pancakes mmmm mmmm "
"4","1754907788","Sun May 10 07:43:54 PDT 2009","NO_QUERY","sm9","@Memset_Kate Thanks, good to know!  I find my iPhone 3G web browsing dog-slow at times so wondered why people got 3G cards. Thanks "
"4","1754907820","Sun May 10 07:43:55 PDT 2009","NO_QUERY","NickHS","Post lunch torpor has set in. May well be snoozing for a while  zzzzzzzzzzzzz"
"4","1754907883","Sun May 10 07:43:55 PDT 2009","NO_QUERY","kmegel","Sitting here at Canzada's graduation, then Mothers Day lunch and Blowing Rock for shopping! "
"4","1754907902","Sun May 10 07:43:55 PDT 2009","NO_QUERY","sierrawagner","wakeup! go hug your mother! "
"4","1754907955","Sun May 10 07:43:56 PDT 2009","NO_QUERY","Cartoonslife","@ScaperSuse yeah, I talk to her a lot on the phone   have a happy mothers day up there! "
"4","1754907989","Sun May 10 07:43:56 PDT 2009","NO_QUERY","shelma32","Which 2 characters? @sez101 I'd prefer that no one dated in the show, but in fics it has to be FOSNUS all the way  hehe #SanctuarySunday"
"4","1754908015","Sun May 10 07:43:57 PDT 2009","NO_QUERY","LornaAronson","Thank you @mianeverphails for showing me the twitter widgets. "
"4","1754908020","Sun May 10 07:43:57 PDT 2009","NO_QUERY","mtrh","@StonedSteve  True, true, but your Mean, Lean, Gaming Machine is less likey to spazz out and die."
"4","1754908021","Sun May 10 07:43:57 PDT 2009","NO_QUERY","_Baylink","@fxrobot You have a *good* still of the (new) Intersect room?  Can I steal that for my HD office desktop?  "
"4","1754908041","Sun May 10 07:43:57 PDT 2009","NO_QUERY","relfoy","Super Furry Animals � Hello Sunshine...    ? http://blip.fm/~5zg4s"
"4","1754908196","Sun May 10 07:43:58 PDT 2009","NO_QUERY","amie_94","@JoeAndSelenaRul  hi! how ar u? "
"4","1754908245","Sun May 10 07:43:59 PDT 2009","NO_QUERY","christian1021","@sallyfoster bella note......saul good is a bit overrated unless you get the strawberry salad.  "
"4","1754908279","Sun May 10 07:43:59 PDT 2009","NO_QUERY","Scaleytron","i love you @mmitchelldaviss your the funniest evarrr. "
"4","1754908289","Sun May 10 07:43:59 PDT 2009","NO_QUERY","BenDixonDesign","is pleased United beat city 2-0 and Jenson Button won the Grand Prix "
"4","1754908301","Sun May 10 07:44:00 PDT 2009","NO_QUERY","evadianne","Brunch with my son would be better, but Amazon gift certificates are nice "
"4","1754908305","Sun May 10 07:44:00 PDT 2009","NO_QUERY","Music_love","I HATE REVISION AND I HATE COLLEGE. cheery stuff "
"4","1754908328","Sun May 10 07:44:00 PDT 2009","NO_QUERY","pixelenvy","@paulmsmith #drupal all the way "
"4","1754908350","Sun May 10 07:44:00 PDT 2009","NO_QUERY","justinemaganda","I love Family Guy.  Oh Stewie you make my day! "
"4","1754908405","Sun May 10 07:44:00 PDT 2009","NO_QUERY","pianokevin","is making bacon and eggs. "
"4","1754908480","Sun May 10 07:44:01 PDT 2009","NO_QUERY","sweetrebel20","I am listening to Free fallin' "
"4","1754908501","Sun May 10 07:44:01 PDT 2009","NO_QUERY","needlz","@alegion @spookus nice....can y'all put my name on the card? "
"4","1754908503","Sun May 10 07:44:01 PDT 2009","NO_QUERY","EmmaSaur444","i want to see a movie with some friends now all i need are some friends "
"4","1754908517","Sun May 10 07:44:01 PDT 2009","NO_QUERY","udnhz","push-up, sit-up, back-up.. doakan semuanya sukses .. huehuehe "
"4","1754908523","Sun May 10 07:44:02 PDT 2009","NO_QUERY","missajL","Tweet tweet at work waiting for the store to open. Happy Mothers day. Love mine to pieces  . Enjoy the day while I'm inside. Grrr."
"4","1754908540","Sun May 10 07:44:02 PDT 2009","NO_QUERY","daveiam","If you see my mom in Dallas, wish her a happy moms day! "
"4","1754908581","Sun May 10 07:44:02 PDT 2009","NO_QUERY","Reine71","@_sian_ Well, I'll try everything once. "
"4","1754908600","Sun May 10 07:44:02 PDT 2009","NO_QUERY","danisach","Breakfast: Cinnamon Pancakes ! I'm so happy to see my mom smiling  Happy mother's day!"
"4","1754908635","Sun May 10 07:44:03 PDT 2009","NO_QUERY","MustBeBenHughes","@panache I'm going to the Brewster General Store! "
"4","1754908662","Sun May 10 07:44:03 PDT 2009","NO_QUERY","thefakecamillab","@mayawesome And you're as awesome as your username "
"4","1754908736","Sun May 10 07:44:04 PDT 2009","NO_QUERY","alysha_v","Not feeling great after last night, but thinking I had a good enough time to forget all that. "
"4","1754908738","Sun May 10 07:44:04 PDT 2009","NO_QUERY","iruleatwork","cant seem to go to sleep without House! Off to Houseisms, then to sleep! Do visit http://bit.ly/PcaHW   it moves something within you...! "
"4","1754908832","Sun May 10 07:44:05 PDT 2009","NO_QUERY","jamiemcflyx","@sofiesunshine Blocks D, E and F, and the front blocks of the side tiers  x"
"4","1754908834","Sun May 10 07:44:05 PDT 2009","NO_QUERY","babiigail","@pau_mi_de_se_ Taplow, a place in Slough, here in UK "
"4","1754908842","Sun May 10 07:44:05 PDT 2009","NO_QUERY","juliii_x3","Has been watching Savannah Outen's YouTube covers for 4 hours. Her voice is incredible! "
"4","1754908895","Sun May 10 07:44:06 PDT 2009","NO_QUERY","SEOAly","@Halfdeck - didn't have any nightmares.  "
"4","1754908907","Sun May 10 07:44:06 PDT 2009","NO_QUERY","EvaMujica","Happy Mother's Day!  &lt;3"
"4","1754908909","Sun May 10 07:44:06 PDT 2009","NO_QUERY","Irisheyz77","@jennsbookshelf don't feel guilty....you're a mom you do so much already. Enjoy your day. "
"4","1754908919","Sun May 10 07:44:06 PDT 2009","NO_QUERY","Hjoorth","@EmmaCrone Nice .. then i will watch them "
"4","1754908952","Sun May 10 07:44:07 PDT 2009","NO_QUERY","Lj_smooth29","@KimberlyCole1 Keep it PG.  "
"4","1754909024","Sun May 10 07:44:07 PDT 2009","NO_QUERY","loubeejones","@sofiesunshine y'welcome! you going to come to it / already going?  x"
"4","1754909055","Sun May 10 07:44:07 PDT 2009","NO_QUERY","djphotography","@youtah CONGRATULATIONS! Wishing her a healthy uneventful pregnancy "
"4","1754909062","Sun May 10 07:44:07 PDT 2009","NO_QUERY","LisaMarieDias","Happy Mother's Day to all the Moms  Enjoy!"
"4","1754909070","Sun May 10 07:44:07 PDT 2009","NO_QUERY","hakerann","sang &quot;You are my Sunshine&quot; to her mom today. "
"4","1754909104","Sun May 10 07:44:08 PDT 2009","NO_QUERY","amazingamandaaa","happy mothers day to everyone "
"4","1754909163","Sun May 10 07:44:08 PDT 2009","NO_QUERY","rukiddenmeh","CONGRATULATIONS MY LOVELIES 2PM  YAY MUBANK WIN~"
"4","1754909234","Sun May 10 07:44:09 PDT 2009","NO_QUERY","earthtojames","Happy Mother's Day "
"4","1754909255","Sun May 10 07:44:09 PDT 2009","NO_QUERY","Bfootin","@bobjan1978 Happy Mom's Day  Say hey to all for me, k"
"4","1754909302","Sun May 10 07:44:10 PDT 2009","NO_QUERY","mattieslollipop","Oopsie... I forgot I have to pack for camp tonight...  oh well"
"4","1754909352","Sun May 10 07:44:10 PDT 2009","NO_QUERY","ivyclark","(*deep breath*) ok, up n atom!!! 1/3 bottle if port left, cats fussed, hubby dozing n tweeps happy wif life. My deed is done, n now, bed "
"4","1754909414","Sun May 10 07:44:11 PDT 2009","NO_QUERY","eliiix3","church then family  happy mothers day"
"4","1754909460","Sun May 10 07:44:11 PDT 2009","NO_QUERY","sbrown86","Going home with steven for mothers day and He's driving me nuts! "
"4","1754909491","Sun May 10 07:44:12 PDT 2009","NO_QUERY","ANGELAtin18","it's raining! YAY!  yeah...i'm a &quot;rain person&quot;. :]"
"4","1754909494","Sun May 10 07:44:12 PDT 2009","NO_QUERY","Josh_Barsch","is just gonna say &quot;Happy Mother's Day&quot; to all you moms, instead of posting an individual message on each of your pages. "
"4","1754909566","Sun May 10 07:44:13 PDT 2009","NO_QUERY","airasheene","says Happy Mom`s day.  http://plurk.com/p/sxonc"
"4","1754909624","Sun May 10 07:44:13 PDT 2009","NO_QUERY","simsdream","@Sims_Galore my favorite song is White Horse  and you ?"
"4","1754909625","Sun May 10 07:44:13 PDT 2009","NO_QUERY","acousticjam1","I have a twitter account!   i have no friends though "
"4","1754909680","Sun May 10 07:44:14 PDT 2009","NO_QUERY","CJP_2012","Happy Mothers Day to all you moms. "
